iv,B_D,W_D,theta_D,T_D,gamma_D,nu,nu2,L,U,sqrt_T_D,estimate,mean,lci,uci,model
race_ethHispanic,0.07387816424350128,2.1324188055006745,-0.6241685953003148,2.213684786168526,0.036710728273336345,118.20034167988517,6678.155218984837,-3.540821174357962,2.2924839837573323,1.4878456862754705,"-0.62 	 (-3.54, 2.29)",-0.6241685953003148,-3.540821174357962,2.2924839837573323,Total_cholesterol_BMI
race_ethNH Black,0.0398206214513517,1.6662402799582186,-6.647469031779792,1.7100429635547054,0.025614960869423557,207.70301891563625,13716.872944518904,-9.210712889438483,-4.084225174121102,1.3076861104847393,"-6.65 	 (-9.21, -4.08)",-6.647469031779792,-9.210712889438483,-4.084225174121102,Total_cholesterol_BMI
race_ethNH White,0.11182100310149257,1.3860615928585256,-1.373509353504839,1.5090646962701675,0.08150949638915986,40.71145322547152,1354.6468447434693,-3.783360548264768,1.0363418412550898,1.228439944103971,"-1.37 	 (-3.78, 1.04)",-1.373509353504839,-3.783360548264768,1.0363418412550898,Total_cholesterol_BMI
race_ethOther Race,0.21582412826300262,5.38107819308986,-3.9385461813655662,5.618484734179163,0.04225454945976408,96.03661334552065,5040.754641161314,-8.585431843378197,0.7083394806470653,2.3703343085267874,"-3.94 	 (-8.59, 0.71)",-3.9385461813655662,-8.585431843378197,0.7083394806470653,Total_cholesterol_BMI
(Intercept),0.9612153461496576,3.3515255559378967,166.52248745649507,4.40886243670252,0.23982079185837055,15.609880050857068,156.48360555194404,162.37501892348453,170.6699559895056,2.09972913412719,"166.52 	 (162.38, 170.67)",166.52248745649507,162.37501892348453,170.6699559895056,Total_cholesterol_BF
age,3.1761273318388595e-5,4.6575915813899576e-4,0.3466025160939457,5.006965587892232e-4,0.06977759290919144,48.99124266397259,1848.462064451905,0.30271713658803767,0.3904878955998537,0.022376249882167996,"0.35 	 (0.3, 0.39)",0.3466025160939457,0.30271713658803767,0.3904878955998537,Total_cholesterol_BF
fat_percentage,6.5520443207366e-4,0.0019684493033634387,0.21289817960893298,0.0026891741786444646,0.2680097410589904,14.587528373696419,125.2971957206206,0.11026862889633024,0.3155277303215357,0.051857248082061436,"0.21 	 (0.11, 0.32)",0.21289817960893298,0.11026862889633024,0.3155277303215357,Total_cholesterol_BF
female,0.050568422361835695,0.6985838330728644,4.873303301600845,0.7542090976708837,0.07375310742047375,45.80075115565535,1654.557495278406,3.1699223444373423,6.576684258764347,0.8684521274491092,"4.87 	 (3.17, 6.58)",4.873303301600845,3.1699223444373423,6.576684258764347,Total_cholesterol_BF
race_ethHispanic,0.06363304573919758,2.123122672327018,-0.5372804589119049,2.1931190226401354,0.03191634817377757,146.39963300213003,8835.19463401268,-3.440224682194663,2.3656637643708534,1.4809183038372291,"-0.54 	 (-3.44, 2.37)",-0.5372804589119049,-3.440224682194663,2.3656637643708534,Total_cholesterol_BF
race_ethNH Black,0.04354902997034583,1.6161324098256287,-6.149423381993199,1.6640363427930092,0.028787792511175473,172.1628417493567,10859.89888872064,-8.678010379969725,-3.620836384016673,1.2899753264279938,"-6.15 	 (-8.68, -3.62)",-6.149423381993199,-8.678010379969725,-3.620836384016673,Total_cholesterol_BF
race_ethNH White,0.11341067131604025,1.4073934522073923,-1.2269309514151123,1.5321451906550365,0.08142292206282964,40.76140799311717,1357.5290794695634,-3.6551364223220135,1.2012745194917884,1.2377985258736723,"-1.23 	 (-3.66, 1.2)",-1.2269309514151123,-3.6551364223220135,1.2012745194917884,Total_cholesterol_BF
race_ethOther Race,0.16384227361707907,5.482609574664597,-3.7660941494563036,5.6628360756433835,0.031826190723401884,147.04469672330768,8885.322333997847,-8.430799859125445,0.8986115602128364,2.3796714217814574,"-3.77 	 (-8.43, 0.9)",-3.7660941494563036,-8.430799859125445,0.8986115602128364,Total_cholesterol_BF
(Intercept),2.76051235363609,3.059981147640417,173.67317529083624,6.096544736640116,0.4980794401048205,10.90527483884889,36.278162278867406,168.66690431238754,178.67944626928494,2.469118210341521,"173.67 	 (168.67, 178.68)",173.67317529083624,168.66690431238754,178.67944626928494,Total_cholesterol_BMI_trt
age,2.76517200346051e-4,4.5410610516945075e-4,0.57312848992022,7.582750255501068e-4,0.401132715877053,11.887891354919873,55.93277178005073,0.5179641996798444,0.6282927801605956,0.027536794031806006,"0.57 	 (0.52, 0.63)",0.57312848992022,0.5179641996798444,0.6282927801605956,Total_cholesterol_BMI_trt
bmi,6.074048205597082e-4,0.002179191716409892,0.1921059177215817,0.002847337019025571,0.2346562061853622,15.828192347354856,163.4475516953567,0.08674122830191917,0.2974706071412442,0.05336044432934916,"0.19 	 (0.09, 0.3)",0.1921059177215817,0.08674122830191917,0.2974706071412442,Total_cholesterol_BMI_trt
chol_med_taking1,1.048486733906449,0.7350771304521118,-27.990418272034866,1.8884125377492058,0.6107433541358244,10.1837873741275,24.12820475779708,-30.82582055610733,-25.155015987962404,1.3741952327632365,"-27.99 	 (-30.83, -25.16)",-27.990418272034866,-30.82582055610733,-25.155015987962404,Total_cholesterol_BMI_trt
chol_med_told1,0.422013803099336,1.1227963818780282,-3.9217119998875405,1.5870115652872978,0.2925090110009579,13.880165623820872,105.18747026065,-6.419544313154721,-1.4238796866203605,1.2597664725207198,"-3.92 	 (-6.42, -1.42)",-3.9217119998875405,-6.419544313154721,-1.4238796866203605,Total_cholesterol_BMI_trt
female,0.08523234638830617,0.4948458618072807,7.499094948583561,0.5886014428344175,0.15928534013721685,21.0076701059542,354.72426290473715,5.990255381155459,9.007934516011664,0.767203651473595,"7.5 	 (5.99, 9.01)",7.499094948583561,5.990255381155459,9.007934516011664,Total_cholesterol_BMI_trt
race_ethHispanic,0.23026330791601937,1.682348114023222,-0.9125129555232624,1.9356377527308433,0.13085590955759896,24.926035053630713,525.6005710844904,-3.6456496243371452,1.8206237132906207,1.3912719909244358,"-0.91 	 (-3.65, 1.82)",-0.9125129555232624,-3.6456496243371452,1.8206237132906207,Total_cholesterol_BMI_trt
race_ethNH Black,0.29136478356981776,1.3584908705508825,-6.578846279143565,1.678992132477682,0.1908890790654493,18.24650942343197,246.99055384367557,-9.130993372550458,-4.026699185736671,1.2957592880152093,"-6.58 	 (-9.13, -4.03)",-6.578846279143565,-9.130993372550458,-4.026699185736671,Total_cholesterol_BMI_trt
race_ethNH White,0.16747609939656896,1.1697031813738938,-0.5311060428864652,1.3539268907101196,0.13606621642591246,24.057149987557484,486.1182124608312,-2.8173803194760274,1.7551682337030963,1.1635836414758156,"-0.53 	 (-2.82, 1.76)",-0.5311060428864652,-2.8173803194760274,1.7551682337030963,Total_cholesterol_BMI_trt
race_ethOther Race,0.49904653544621225,4.764419169013585,-3.063608550593208,5.313370358004418,0.10331506219284274,31.401893451214292,843.1701564225059,-7.587966885526725,1.4607497843403081,2.3050749137510516,"-3.06 	 (-7.59, 1.46)",-3.063608550593208,-7.587966885526725,1.4607497843403081,Total_cholesterol_BMI_trt
(Intercept),3.745044289962189,3.0698568588972828,170.78887687631052,7.189405577855691,0.5730026876835488,10.39132459112816,27.411272140884083,165.29114973656644,176.2866040160546,2.681306692240873,"170.79 	 (165.29, 176.29)",170.78887687631052,165.29114973656644,176.2866040160546,Total_cholesterol_BF_trt
age,2.724967240661982e-4,4.4714910959672464e-4,0.562571508088856,7.468955060695426e-4,0.40132306867154854,11.885445344114554,55.879725069074404,0.5078215626223503,0.6173214535553617,0.02732938905408503,"0.56 	 (0.51, 0.62)",0.562571508088856,0.5078215626223503,0.6173214535553617,Total_cholesterol_BF_trt
chol_med_taking1,1.0520349569201213,0.7325063990051656,-28.095688869285876,1.8897448516172992,0.6123781480985302,10.175419767327854,23.999552247164136,-30.932891556877113,-25.25848618169464,1.3746799087850594,"-28.1 	 (-30.93, -25.26)",-28.095688869285876,-30.932891556877113,-25.25848618169464,Total_cholesterol_BF_trt
chol_med_told1,0.4538059371834524,1.1187797481085549,-3.9007219602339966,1.6179662790103526,0.30852715373470624,13.48624074839869,94.54873531465121,-6.426102869870922,-1.3753410505970707,1.2719930341831094,"-3.9 	 (-6.43, -1.38)",-3.9007219602339966,-6.426102869870922,-1.3753410505970707,Total_cholesterol_BF_trt
fat_percentage,0.001776558291545772,0.001746537525451021,0.2929859950663742,0.0037007516461513706,0.528058704704665,10.68059952981745,32.275880383975796,0.16911311841423166,0.4168588717185167,0.060833803482532395,"0.29 	 (0.17, 0.42)",0.2929859950663742,0.16911311841423166,0.4168588717185167,Total_cholesterol_BF_trt
female,0.23177626103375018,0.621428703606368,5.235460237232218,0.8763825907434932,0.2909161932585071,13.922038682315048,106.34246362743916,3.3795147046475655,7.09140576981687,0.9361530808278598,"5.24 	 (3.38, 7.09)",5.235460237232218,3.3795147046475655,7.09140576981687,Total_cholesterol_BF_trt
race_ethHispanic,0.19434322648385896,1.657889089225367,-0.6390682322100298,1.871666638357612,0.11421774836988852,28.372262964260642,689.8828050505289,-3.325185287555267,2.0470488231352064,1.3680886807358694,"-0.64 	 (-3.33, 2.05)",-0.6390682322100298,-3.325185287555267,2.0470488231352064,Total_cholesterol_BF_trt
race_ethNH Black,0.24797585157601018,1.3090802948596398,-5.717143889942921,1.581853731593251,0.17243910184974715,19.711332305199548,302.6711348454083,-8.192121808230457,-3.2421659716553854,1.2577176676795356,"-5.72 	 (-8.19, -3.24)",-5.717143889942921,-8.192121808230457,-3.2421659716553854,Total_cholesterol_BF_trt
race_ethNH White,0.17031433244143301,1.1886965899183217,-0.20673013926327452,1.376042355603898,0.1361482551191941,24.044119194064645,485.53254961084446,-2.5116080804672833,2.098147801940734,1.1730483176765985,"-0.21 	 (-2.51, 2.1)",-0.20673013926327452,-2.5116080804672833,2.098147801940734,Total_cholesterol_BF_trt
race_ethOther Race,0.4277164309964459,4.8474231186641745,-2.6675351051267593,5.317911192760265,0.08847234506973468,37.098942345111595,1149.813574534189,-7.192091741770424,1.8570215315169052,2.306059668083258,"-2.67 	 (-7.19, 1.86)",-2.6675351051267593,-7.192091741770424,1.8570215315169052,Total_cholesterol_BF_trt
